fg_pct_home,fg3_pct_home,ft_pct_home,oreb_home,dreb_home,ast_home,stl_home,blk_home,tov_home,pf_home
0.37,0.395,1.0,12.0,38.0,25.0,5.0,3.0,16.0,16.0
0.5,0.333,0.867,7.0,30.0,22.0,10.0,7.0,17.0,20.0
0.448,0.286,0.769,15.0,29.0,13.0,8.0,3.0,12.0,18.0
0.532,0.385,0.7,9.0,36.0,22.0,7.0,8.0,14.0,20.0
0.396,0.39,0.793,13.0,39.0,21.0,15.0,6.0,17.0,20.0
0.416,0.556,0.903,11.0,34.0,19.0,3.0,4.0,11.0,17.0
0.44,0.344,0.76,9.0,36.0,22.0,5.0,5.0,11.0,17.0
0.463,0.111,0.778,12.0,40.0,23.0,7.0,9.0,14.0,16.0
0.556,0.419,0.733,5.0,38.0,40.0,5.0,1.0,14.0,18.0
0.436,0.357,0.722,8.0,36.0,20.0,6.0,5.0,12.0,16.0
0.453,0.281,0.944,9.0,31.0,19.0,11.0,2.0,9.0,17.0
0.467,0.375,0.952,13.0,32.0,30.0,5.0,8.0,11.0,20.0
0.419,0.4,0.731,12.0,32.0,24.0,8.0,5.0,15.0,12.0
0.436,0.391,0.8,11.0,33.0,21.0,7.0,7.0,11.0,20.0
0.523,0.444,0.87,6.0,42.0,33.0,3.0,8.0,12.0,23.0
0.449,0.417,0.632,12.0,25.0,28.0,7.0,6.0,11.0,18.0
0.432,0.364,0.68,13.0,36.0,27.0,8.0,4.0,11.0,18.0
0.425,0.409,0.536,6.0,29.0,25.0,7.0,9.0,10.0,23.0
0.533,0.474,0.818,15.0,39.0,30.0,5.0,3.0,15.0,13.0
0.541,0.444,0.944,5.0,32.0,22.0,9.0,4.0,21.0,21.0
0.513,0.474,0.7,4.0,43.0,31.0,9.0,6.0,17.0,20.0
0.479,0.333,0.829,14.0,33.0,22.0,8.0,2.0,14.0,20.0
0.532,0.371,0.714,8.0,24.0,27.0,15.0,5.0,22.0,23.0
0.337,0.2,0.613,9.0,30.0,15.0,7.0,4.0,15.0,19.0
0.541,0.368,0.76,10.0,37.0,21.0,8.0,2.0,17.0,13.0
0.488,0.25,0.806,12.0,30.0,26.0,7.0,4.0,9.0,19.0
0.493,0.643,0.692,8.0,29.0,19.0,4.0,1.0,14.0,21.0
0.418,0.419,0.806,14.0,40.0,21.0,4.0,3.0,19.0,28.0
0.446,0.214,0.641,14.0,38.0,15.0,14.0,9.0,16.0,21.0
0.447,0.44,0.893,6.0,31.0,20.0,10.0,5.0,11.0,17.0
0.446,0.306,0.643,11.0,36.0,28.0,7.0,2.0,18.0,17.0
0.468,0.333,0.844,10.0,33.0,24.0,9.0,6.0,16.0,29.0
0.493,0.393,0.568,11.0,35.0,19.0,14.0,2.0,24.0,15.0
0.437,0.636,0.706,9.0,32.0,19.0,7.0,4.0,9.0,23.0
0.333,0.19,0.778,18.0,42.0,12.0,6.0,3.0,13.0,18.0
0.469,0.389,0.81,10.0,32.0,25.0,5.0,1.0,13.0,25.0
0.344,0.211,0.708,17.0,42.0,22.0,6.0,5.0,12.0,21.0
0.452,0.333,0.844,17.0,24.0,13.0,6.0,4.0,11.0,17.0
0.461,0.348,0.864,15.0,31.0,28.0,11.0,5.0,19.0,10.0
0.474,0.326,0.607,10.0,35.0,31.0,5.0,6.0,13.0,17.0
0.463,0.385,0.75,13.0,32.0,26.0,12.0,4.0,7.0,23.0
0.556,0.444,0.559,13.0,35.0,37.0,15.0,6.0,18.0,32.0
0.514,0.25,0.65,7.0,25.0,16.0,2.0,2.0,9.0,23.0
0.442,0.367,0.579,6.0,35.0,27.0,5.0,19.0,8.0,23.0
0.408,0.316,0.741,17.0,27.0,20.0,10.0,4.0,11.0,28.0
0.434,0.308,0.923,14.0,36.0,24.0,7.0,9.0,12.0,19.0
0.5,0.379,0.737,7.0,32.0,24.0,7.0,5.0,21.0,22.0
0.481,0.389,0.789,5.0,25.0,31.0,7.0,5.0,8.0,23.0
0.446,0.353,0.778,7.0,27.0,15.0,2.0,3.0,21.0,16.0
0.479,0.0,0.607,14.0,29.0,25.0,6.0,7.0,18.0,12.0
0.447,0.267,0.769,10.0,31.0,16.0,3.0,1.0,11.0,27.0
0.525,0.636,0.68,9.0,40.0,23.0,5.0,4.0,20.0,21.0
0.38,0.3,0.826,12.0,23.0,19.0,8.0,2.0,15.0,20.0
0.517,0.286,0.905,9.0,35.0,22.0,12.0,6.0,15.0,18.0
0.443,0.167,0.7,12.0,35.0,22.0,2.0,2.0,9.0,19.0
0.374,0.167,0.667,19.0,29.0,25.0,3.0,13.0,16.0,18.0
0.447,0.25,0.926,13.0,31.0,26.0,8.0,5.0,17.0,20.0
0.597,0.5,0.815,11.0,30.0,21.0,6.0,3.0,18.0,23.0
0.52,0.684,1.0,5.0,29.0,22.0,5.0,3.0,13.0,18.0
0.569,0.375,0.625,8.0,33.0,29.0,12.0,9.0,19.0,24.0
0.43,0.364,0.783,11.0,42.0,20.0,5.0,5.0,8.0,21.0
0.467,0.417,0.545,11.0,31.0,19.0,3.0,1.0,16.0,17.0
0.433,0.4,0.647,20.0,37.0,23.0,7.0,8.0,15.0,13.0
0.437,0.208,0.825,7.0,34.0,17.0,3.0,7.0,9.0,19.0
0.512,0.286,0.72,13.0,36.0,30.0,6.0,10.0,18.0,13.0
0.524,0.571,0.783,9.0,36.0,24.0,7.0,6.0,10.0,21.0
0.574,0.472,0.889,9.0,31.0,34.0,10.0,2.0,10.0,22.0
0.556,0.522,0.857,12.0,37.0,34.0,7.0,3.0,14.0,28.0
0.42,0.32,0.824,14.0,35.0,27.0,7.0,3.0,15.0,19.0
0.407,0.294,0.667,17.0,34.0,21.0,4.0,9.0,17.0,17.0
0.526,0.364,0.808,12.0,26.0,21.0,8.0,2.0,16.0,18.0
0.398,0.563,0.636,16.0,27.0,24.0,7.0,1.0,9.0,18.0
0.474,0.357,0.667,14.0,29.0,26.0,5.0,2.0,16.0,23.0
0.476,0.593,0.839,8.0,27.0,35.0,8.0,11.0,11.0,21.0
0.446,0.077,0.75,11.0,26.0,14.0,8.0,3.0,14.0,20.0
0.423,0.308,0.762,9.0,27.0,14.0,10.0,4.0,13.0,25.0
0.426,0.368,0.792,12.0,29.0,31.0,11.0,4.0,13.0,21.0
0.414,0.273,0.65,18.0,26.0,14.0,9.0,5.0,14.0,23.0
0.474,0.5,0.837,9.0,27.0,24.0,15.0,2.0,23.0,24.0
0.423,0.444,0.939,19.0,36.0,16.0,5.0,4.0,19.0,23.0
0.476,0.458,0.765,7.0,29.0,21.0,10.0,4.0,14.0,22.0
0.494,0.423,0.85,19.0,36.0,31.0,5.0,9.0,17.0,16.0
0.474,0.125,0.813,7.0,34.0,23.0,5.0,4.0,16.0,23.0
0.465,0.313,0.76,21.0,41.0,25.0,11.0,10.0,17.0,21.0
0.363,0.313,0.758,13.0,34.0,18.0,7.0,10.0,10.0,17.0
0.5,0.467,0.833,12.0,22.0,17.0,10.0,2.0,17.0,23.0
0.398,0.286,0.895,13.0,28.0,17.0,9.0,7.0,14.0,17.0
0.481,0.318,1.0,8.0,35.0,26.0,3.0,5.0,11.0,18.0
0.506,0.394,0.844,7.0,29.0,25.0,6.0,6.0,10.0,26.0
0.477,0.368,0.852,7.0,34.0,29.0,14.0,9.0,11.0,13.0
0.418,0.182,0.868,11.0,31.0,22.0,10.0,1.0,18.0,28.0
0.368,0.294,0.556,10.0,35.0,20.0,10.0,7.0,19.0,24.0
0.383,0.308,0.8,18.0,27.0,14.0,7.0,5.0,11.0,18.0
0.426,0.333,0.889,9.0,23.0,17.0,11.0,8.0,18.0,24.0
0.373,0.273,0.714,10.0,29.0,16.0,4.0,5.0,15.0,22.0
0.392,0.216,0.786,8.0,35.0,23.0,6.0,4.0,21.0,21.0
0.511,0.386,0.889,10.0,47.0,32.0,9.0,10.0,17.0,21.0
0.515,0.364,0.741,13.0,25.0,21.0,11.0,10.0,19.0,23.0
0.512,0.381,0.581,9.0,29.0,26.0,7.0,7.0,8.0,17.0
0.466,0.5,0.571,14.0,39.0,24.0,3.0,6.0,16.0,20.0
0.532,0.417,0.88,12.0,28.0,30.0,10.0,4.0,16.0,17.0
0.463,0.357,0.824,21.0,32.0,29.0,6.0,7.0,9.0,19.0
0.494,0.375,0.741,6.0,39.0,27.0,4.0,8.0,13.0,21.0
0.416,0.273,0.789,9.0,37.0,13.0,9.0,3.0,24.0,20.0
0.471,0.444,1.0,8.0,34.0,27.0,7.0,4.0,21.0,23.0
0.446,0.273,0.846,7.0,28.0,28.0,5.0,3.0,9.0,20.0
0.397,0.333,0.8,12.0,27.0,16.0,8.0,7.0,17.0,30.0
0.464,0.111,0.652,14.0,37.0,22.0,8.0,11.0,18.0,20.0
0.52,0.167,0.621,11.0,32.0,24.0,11.0,13.0,15.0,21.0
0.5,0.45,0.8,10.0,34.0,27.0,11.0,9.0,12.0,22.0
0.505,0.5,0.773,22.0,37.0,36.0,7.0,1.0,11.0,19.0
0.419,0.273,0.75,20.0,34.0,20.0,10.0,9.0,22.0,21.0
0.447,0.235,0.842,15.0,45.0,22.0,7.0,4.0,11.0,25.0
0.525,0.4,0.783,12.0,30.0,26.0,7.0,7.0,23.0,20.0
0.464,0.333,0.632,11.0,24.0,21.0,5.0,0.0,13.0,18.0
0.464,0.385,0.724,17.0,38.0,24.0,10.0,12.0,15.0,15.0
0.375,0.167,0.632,9.0,42.0,16.0,4.0,2.0,19.0,21.0
0.573,0.6,0.765,9.0,26.0,40.0,6.0,3.0,4.0,13.0
0.567,0.457,0.762,7.0,31.0,35.0,10.0,2.0,13.0,19.0
0.482,0.258,0.958,10.0,37.0,33.0,11.0,5.0,15.0,19.0
0.419,0.368,0.846,7.0,25.0,23.0,7.0,3.0,13.0,19.0
0.446,0.2,0.725,10.0,26.0,15.0,7.0,4.0,10.0,23.0
0.474,0.333,0.789,12.0,32.0,16.0,11.0,6.0,24.0,18.0
0.425,0.286,0.75,14.0,34.0,22.0,11.0,3.0,11.0,13.0
0.525,0.37,0.75,8.0,35.0,36.0,8.0,4.0,19.0,19.0
0.476,0.333,0.833,13.0,32.0,19.0,8.0,9.0,18.0,21.0
0.43,0.343,0.875,7.0,36.0,24.0,5.0,1.0,13.0,12.0
0.488,0.4,0.813,8.0,29.0,31.0,6.0,7.0,15.0,23.0
0.487,0.563,0.8,5.0,24.0,21.0,13.0,3.0,16.0,19.0
0.595,0.457,0.708,7.0,38.0,35.0,10.0,7.0,22.0,17.0
0.507,0.368,0.829,8.0,43.0,24.0,2.0,2.0,17.0,30.0
0.515,0.25,0.925,8.0,23.0,21.0,8.0,4.0,11.0,15.0
0.434,0.4,0.735,10.0,28.0,23.0,6.0,8.0,11.0,28.0
0.449,0.385,0.789,8.0,26.0,20.0,3.0,2.0,9.0,25.0
0.39,0.333,0.818,10.0,29.0,16.0,5.0,4.0,15.0,22.0
0.481,0.333,0.714,5.0,34.0,22.0,10.0,7.0,14.0,21.0
0.5,0.395,0.821,12.0,36.0,27.0,14.0,4.0,20.0,22.0
0.479,0.455,0.833,8.0,28.0,19.0,2.0,6.0,14.0,25.0
0.432,0.276,0.652,7.0,33.0,16.0,9.0,8.0,11.0,17.0
0.476,0.467,0.944,12.0,31.0,18.0,7.0,4.0,9.0,20.0
0.455,0.538,0.778,3.0,31.0,25.0,6.0,4.0,12.0,22.0
0.494,0.364,0.778,15.0,29.0,21.0,9.0,11.0,15.0,19.0
0.441,0.318,0.85,11.0,30.0,26.0,6.0,9.0,12.0,33.0
0.507,0.2,0.765,9.0,29.0,18.0,5.0,5.0,12.0,29.0
0.554,0.515,0.885,11.0,29.0,25.0,6.0,4.0,14.0,22.0
0.461,0.406,0.789,15.0,29.0,26.0,2.0,1.0,14.0,23.0
0.451,0.333,0.852,17.0,30.0,23.0,11.0,5.0,13.0,20.0
0.464,0.238,0.769,12.0,29.0,27.0,9.0,1.0,11.0,16.0
0.361,0.276,0.81,15.0,42.0,17.0,4.0,3.0,14.0,25.0
0.365,0.235,0.739,12.0,28.0,14.0,4.0,4.0,13.0,17.0
0.422,0.351,0.857,10.0,25.0,21.0,8.0,2.0,16.0,11.0
0.389,0.281,0.806,7.0,33.0,16.0,8.0,4.0,16.0,15.0
0.493,0.4,0.8,9.0,38.0,21.0,8.0,10.0,19.0,17.0
0.417,0.227,0.8,12.0,28.0,23.0,11.0,2.0,13.0,30.0
0.471,0.429,0.783,15.0,19.0,19.0,8.0,5.0,7.0,15.0
0.507,0.417,0.639,10.0,31.0,26.0,8.0,1.0,13.0,23.0
0.376,0.375,0.844,14.0,32.0,19.0,4.0,7.0,19.0,18.0
0.442,0.385,0.917,11.0,29.0,22.0,9.0,9.0,18.0,21.0
0.469,0.281,0.5,15.0,42.0,41.0,7.0,10.0,17.0,17.0
0.5,0.444,0.75,11.0,29.0,28.0,6.0,3.0,9.0,24.0
0.506,0.273,0.739,12.0,29.0,24.0,8.0,8.0,13.0,23.0
0.532,0.333,0.462,10.0,22.0,22.0,7.0,4.0,18.0,22.0
0.361,0.556,0.706,7.0,40.0,15.0,5.0,5.0,11.0,16.0
0.45,0.355,0.897,9.0,31.0,22.0,7.0,3.0,18.0,20.0
0.449,0.353,0.654,13.0,31.0,28.0,12.0,6.0,7.0,20.0
0.378,0.24,0.857,11.0,43.0,20.0,7.0,5.0,21.0,31.0
0.585,0.423,0.773,12.0,26.0,31.0,8.0,2.0,13.0,25.0
0.54,0.438,0.588,11.0,32.0,29.0,5.0,8.0,15.0,25.0
0.507,0.444,0.844,9.0,27.0,21.0,5.0,6.0,15.0,30.0
0.514,0.5,0.875,5.0,20.0,24.0,12.0,2.0,14.0,24.0
0.42,0.357,0.64,10.0,29.0,19.0,6.0,5.0,11.0,24.0
0.481,0.556,0.792,8.0,25.0,17.0,8.0,3.0,13.0,23.0
0.44,0.316,0.73,17.0,32.0,21.0,11.0,5.0,20.0,36.0
0.42,0.2,0.667,7.0,37.0,16.0,4.0,5.0,10.0,18.0
0.529,0.364,0.786,11.0,30.0,23.0,7.0,5.0,11.0,15.0
0.44,0.348,0.815,15.0,27.0,15.0,4.0,4.0,13.0,16.0
0.45,0.3,0.84,11.0,34.0,21.0,5.0,3.0,13.0,20.0
0.463,0.375,0.909,8.0,27.0,23.0,9.0,4.0,12.0,19.0
0.518,0.35,0.889,13.0,34.0,19.0,6.0,5.0,17.0,18.0
0.494,0.357,0.8,10.0,28.0,26.0,8.0,3.0,17.0,16.0
0.494,0.545,0.595,12.0,27.0,17.0,6.0,5.0,8.0,18.0
0.481,0.414,0.72,10.0,36.0,23.0,9.0,3.0,9.0,18.0
0.535,0.5,0.667,13.0,40.0,25.0,11.0,7.0,12.0,14.0
0.43,0.267,0.739,5.0,34.0,27.0,6.0,3.0,8.0,21.0
0.369,0.438,0.813,17.0,34.0,15.0,8.0,7.0,14.0,22.0
0.363,0.3,0.622,20.0,27.0,18.0,5.0,10.0,11.0,26.0
0.514,0.588,0.808,7.0,34.0,21.0,10.0,5.0,15.0,19.0
0.506,0.313,0.783,3.0,35.0,26.0,14.0,8.0,18.0,17.0
0.375,0.188,0.778,14.0,35.0,22.0,3.0,4.0,11.0,22.0
0.519,0.6,0.55,4.0,31.0,22.0,8.0,6.0,17.0,19.0
0.476,0.375,0.824,12.0,24.0,29.0,12.0,3.0,14.0,23.0
0.472,0.333,0.839,4.0,34.0,19.0,10.0,5.0,16.0,25.0
0.543,0.5,0.786,13.0,35.0,34.0,6.0,0.0,10.0,16.0
0.405,0.275,0.71,11.0,29.0,22.0,4.0,4.0,13.0,18.0
0.439,0.529,0.857,12.0,27.0,26.0,7.0,5.0,12.0,18.0
0.453,0.417,0.657,8.0,25.0,23.0,10.0,5.0,14.0,21.0
0.505,0.368,0.833,9.0,44.0,27.0,8.0,4.0,12.0,11.0
0.481,0.273,0.879,4.0,35.0,21.0,11.0,4.0,12.0,20.0
0.467,0.383,0.867,9.0,29.0,28.0,13.0,5.0,11.0,26.0
0.531,0.438,0.7,18.0,31.0,36.0,10.0,12.0,13.0,19.0
0.479,0.412,0.688,10.0,34.0,17.0,4.0,18.0,21.0,13.0
0.474,0.4,0.714,13.0,35.0,22.0,6.0,5.0,7.0,22.0
0.478,0.313,0.692,18.0,24.0,16.0,13.0,4.0,13.0,19.0
0.402,0.444,0.933,11.0,31.0,16.0,8.0,9.0,15.0,25.0
0.494,0.375,0.895,9.0,38.0,23.0,4.0,5.0,15.0,18.0
0.376,0.269,0.78,7.0,31.0,23.0,14.0,3.0,17.0,28.0
0.617,0.409,0.773,7.0,34.0,34.0,8.0,6.0,14.0,21.0
0.407,0.333,0.5,16.0,30.0,25.0,8.0,4.0,15.0,22.0
0.386,0.364,0.763,15.0,35.0,15.0,12.0,8.0,13.0,23.0
0.408,0.294,0.815,8.0,24.0,15.0,8.0,4.0,12.0,22.0
0.452,0.259,0.677,10.0,32.0,15.0,4.0,4.0,20.0,22.0
0.5,0.29,0.833,7.0,31.0,26.0,8.0,2.0,5.0,18.0
0.461,0.462,0.842,11.0,20.0,20.0,4.0,6.0,16.0,21.0
0.455,0.308,0.813,14.0,28.0,24.0,9.0,7.0,11.0,22.0
0.403,0.238,0.682,12.0,33.0,20.0,4.0,6.0,17.0,12.0
0.45,0.4,0.808,16.0,18.0,21.0,7.0,4.0,12.0,27.0
0.419,0.282,0.75,13.0,41.0,18.0,4.0,6.0,12.0,17.0
0.507,0.167,0.783,11.0,23.0,29.0,11.0,2.0,16.0,28.0
0.392,0.333,0.692,9.0,36.0,20.0,7.0,4.0,11.0,18.0
0.408,0.227,0.756,10.0,29.0,18.0,8.0,14.0,15.0,29.0
0.427,0.368,0.944,11.0,25.0,22.0,3.0,3.0,9.0,25.0
0.472,0.413,0.55,12.0,28.0,30.0,9.0,4.0,16.0,28.0
0.419,0.188,0.8,12.0,32.0,15.0,5.0,6.0,13.0,21.0
0.476,0.35,0.727,9.0,38.0,22.0,9.0,9.0,14.0,16.0
0.375,0.2,0.76,11.0,29.0,16.0,4.0,4.0,17.0,11.0
0.405,0.083,0.897,16.0,35.0,23.0,6.0,3.0,20.0,27.0
0.488,0.368,0.96,11.0,30.0,26.0,8.0,7.0,19.0,25.0
0.488,0.6,0.864,7.0,25.0,21.0,6.0,3.0,10.0,21.0
0.412,0.333,0.667,7.0,34.0,20.0,11.0,4.0,11.0,16.0
0.567,0.421,0.87,3.0,32.0,25.0,6.0,6.0,16.0,20.0
0.54,0.474,0.815,12.0,31.0,31.0,13.0,5.0,14.0,31.0
0.441,0.429,0.75,21.0,34.0,30.0,6.0,8.0,9.0,17.0
0.579,0.5,0.824,12.0,22.0,32.0,7.0,3.0,13.0,12.0
0.481,0.4,0.8,7.0,32.0,27.0,8.0,4.0,15.0,17.0
0.474,0.333,0.85,16.0,33.0,24.0,10.0,4.0,12.0,20.0
0.506,0.692,0.611,12.0,24.0,33.0,4.0,5.0,10.0,27.0
0.512,0.389,0.882,6.0,36.0,31.0,9.0,5.0,19.0,21.0
0.446,0.333,0.571,15.0,20.0,25.0,11.0,1.0,14.0,21.0
0.4,0.538,0.714,16.0,33.0,25.0,11.0,2.0,16.0,18.0
0.5,0.465,1.0,8.0,27.0,30.0,11.0,2.0,9.0,21.0
0.457,0.342,0.852,15.0,25.0,24.0,5.0,6.0,16.0,23.0
0.449,0.364,0.955,16.0,26.0,26.0,10.0,3.0,9.0,24.0
0.414,0.417,0.727,5.0,30.0,15.0,14.0,6.0,14.0,17.0
0.488,0.348,0.682,7.0,37.0,30.0,5.0,5.0,8.0,17.0
0.471,0.333,0.739,8.0,31.0,28.0,7.0,0.0,13.0,17.0
0.463,0.381,0.862,8.0,36.0,23.0,9.0,6.0,13.0,17.0
0.411,0.225,0.875,9.0,29.0,28.0,11.0,4.0,13.0,19.0
0.474,0.333,0.81,11.0,32.0,19.0,6.0,7.0,20.0,23.0
0.448,0.0,0.769,12.0,39.0,16.0,3.0,5.0,13.0,20.0
0.532,0.4,0.619,9.0,23.0,26.0,6.0,4.0,17.0,20.0
0.549,0.412,0.783,4.0,37.0,29.0,7.0,4.0,13.0,12.0
0.506,0.474,0.941,4.0,32.0,25.0,8.0,4.0,11.0,10.0
0.405,0.364,0.5,10.0,28.0,23.0,8.0,5.0,13.0,18.0
0.437,0.281,1.0,11.0,30.0,25.0,7.0,4.0,14.0,18.0
0.468,0.29,0.784,10.0,35.0,31.0,8.0,4.0,12.0,22.0
0.417,0.5,0.811,15.0,38.0,24.0,10.0,8.0,9.0,28.0
0.495,0.28,0.75,15.0,40.0,31.0,11.0,5.0,14.0,19.0
0.466,0.316,0.8,3.0,40.0,18.0,7.0,2.0,13.0,14.0
0.507,0.273,0.884,7.0,38.0,19.0,5.0,8.0,16.0,24.0
0.395,0.2,0.708,8.0,36.0,10.0,2.0,2.0,17.0,23.0
0.474,0.45,0.774,10.0,36.0,21.0,5.0,3.0,17.0,17.0
0.386,0.429,0.905,15.0,30.0,15.0,9.0,5.0,14.0,19.0
0.532,0.304,0.556,9.0,26.0,26.0,3.0,3.0,13.0,16.0
0.536,0.441,0.458,7.0,41.0,30.0,3.0,2.0,16.0,21.0
0.461,0.353,0.708,10.0,29.0,23.0,9.0,7.0,14.0,27.0
0.481,0.111,0.778,12.0,25.0,28.0,5.0,5.0,10.0,21.0
0.392,0.375,0.913,7.0,31.0,19.0,6.0,4.0,18.0,19.0
0.506,0.364,0.654,12.0,31.0,26.0,5.0,3.0,9.0,22.0
0.535,0.563,0.769,14.0,31.0,29.0,7.0,5.0,14.0,13.0
0.455,0.286,0.85,7.0,34.0,28.0,8.0,5.0,9.0,18.0
0.528,0.556,0.759,13.0,40.0,23.0,5.0,6.0,23.0,28.0
0.524,0.421,0.647,8.0,31.0,21.0,3.0,5.0,14.0,27.0
0.424,0.167,0.813,14.0,19.0,15.0,7.0,0.0,9.0,18.0
0.439,0.406,0.848,6.0,38.0,23.0,6.0,5.0,10.0,18.0
0.5,0.371,0.833,8.0,25.0,26.0,9.0,3.0,13.0,18.0
0.382,0.257,0.75,17.0,31.0,26.0,9.0,5.0,16.0,23.0
0.519,0.462,0.5,10.0,28.0,23.0,5.0,8.0,10.0,14.0
0.516,0.467,0.857,7.0,38.0,28.0,6.0,11.0,10.0,24.0
0.489,0.417,0.9,15.0,34.0,24.0,6.0,6.0,9.0,20.0
0.488,0.4,0.619,9.0,30.0,25.0,8.0,4.0,22.0,24.0
0.41,0.162,0.739,9.0,32.0,21.0,6.0,8.0,10.0,13.0
0.468,0.341,0.8,12.0,38.0,31.0,8.0,5.0,15.0,32.0
0.573,0.538,0.9,11.0,34.0,26.0,11.0,3.0,24.0,18.0
0.541,0.333,0.722,11.0,33.0,33.0,9.0,8.0,14.0,20.0
0.536,0.455,0.824,7.0,26.0,29.0,7.0,8.0,12.0,19.0
0.513,0.462,0.667,10.0,35.0,30.0,4.0,2.0,14.0,20.0
0.414,0.474,0.692,16.0,32.0,23.0,7.0,5.0,14.0,15.0
0.388,0.45,0.852,8.0,29.0,22.0,9.0,4.0,11.0,16.0
0.41,0.353,0.848,14.0,34.0,22.0,7.0,7.0,11.0,18.0
0.47,0.3,0.826,11.0,39.0,21.0,2.0,9.0,14.0,19.0
0.443,0.286,0.697,8.0,31.0,18.0,10.0,5.0,10.0,15.0
0.446,0.529,0.806,17.0,36.0,26.0,6.0,3.0,17.0,16.0
0.443,0.294,0.644,16.0,33.0,23.0,13.0,11.0,13.0,21.0
0.446,0.4,0.933,5.0,37.0,18.0,5.0,0.0,14.0,31.0
0.48,0.333,0.833,7.0,30.0,21.0,10.0,5.0,12.0,16.0
0.478,0.258,0.625,14.0,41.0,29.0,8.0,9.0,11.0,21.0
0.468,0.4,0.774,10.0,21.0,21.0,6.0,6.0,10.0,24.0
0.463,0.5,0.788,19.0,25.0,18.0,9.0,0.0,17.0,18.0
0.527,0.333,0.8,10.0,34.0,32.0,5.0,6.0,19.0,20.0
0.522,0.417,0.794,5.0,28.0,21.0,14.0,9.0,17.0,19.0
0.459,0.393,0.683,12.0,37.0,30.0,4.0,3.0,16.0,23.0
0.319,0.28,0.714,15.0,36.0,11.0,3.0,4.0,19.0,17.0
0.374,0.412,0.913,7.0,36.0,24.0,7.0,7.0,12.0,22.0
0.405,0.308,0.618,13.0,23.0,14.0,9.0,7.0,15.0,31.0
0.423,0.2,0.864,18.0,22.0,18.0,7.0,3.0,17.0,16.0
0.5,0.4,0.8,6.0,38.0,35.0,5.0,11.0,18.0,18.0
0.429,0.533,0.625,13.0,29.0,17.0,12.0,2.0,8.0,17.0
0.43,0.375,0.52,12.0,30.0,20.0,6.0,2.0,16.0,21.0
0.41,0.2,0.737,19.0,33.0,12.0,7.0,7.0,19.0,25.0
0.386,0.217,0.677,17.0,23.0,18.0,7.0,9.0,13.0,25.0
0.532,0.5,0.75,8.0,38.0,29.0,6.0,4.0,15.0,24.0
0.511,0.559,0.727,5.0,35.0,36.0,9.0,5.0,14.0,22.0
0.426,0.524,0.875,27.0,37.0,33.0,10.0,6.0,19.0,18.0
0.456,0.273,0.667,10.0,34.0,25.0,6.0,5.0,22.0,28.0
0.455,0.261,0.818,13.0,34.0,24.0,6.0,7.0,15.0,30.0
0.451,0.5,0.792,7.0,34.0,21.0,6.0,8.0,13.0,25.0
0.446,0.452,0.786,10.0,39.0,26.0,7.0,5.0,14.0,20.0
0.6,0.5,0.8,4.0,26.0,25.0,12.0,6.0,15.0,20.0
0.36,0.105,0.867,12.0,35.0,16.0,6.0,2.0,9.0,19.0
0.488,0.333,0.769,13.0,25.0,25.0,5.0,8.0,16.0,19.0
0.488,0.381,0.81,11.0,25.0,25.0,10.0,1.0,8.0,16.0
0.524,0.467,0.6,10.0,34.0,39.0,8.0,7.0,18.0,23.0
0.582,0.545,0.889,5.0,28.0,31.0,3.0,7.0,13.0,18.0
0.423,0.267,0.724,13.0,26.0,24.0,9.0,2.0,22.0,27.0
0.557,0.412,0.86,9.0,38.0,30.0,4.0,6.0,14.0,27.0
0.379,0.211,0.952,12.0,32.0,18.0,9.0,3.0,7.0,24.0
0.419,0.25,0.821,12.0,37.0,24.0,6.0,3.0,13.0,16.0
0.385,0.111,0.808,13.0,38.0,15.0,2.0,2.0,13.0,12.0
0.48,0.483,0.76,6.0,27.0,26.0,12.0,2.0,18.0,16.0
0.402,0.233,0.524,17.0,42.0,19.0,5.0,8.0,8.0,18.0
0.494,0.278,0.833,10.0,33.0,27.0,9.0,10.0,18.0,18.0
0.432,0.429,0.714,16.0,26.0,18.0,6.0,4.0,12.0,26.0
0.387,0.118,0.75,12.0,25.0,20.0,11.0,5.0,16.0,22.0
0.405,0.091,0.784,9.0,31.0,17.0,8.0,11.0,13.0,12.0
0.439,0.368,0.783,5.0,30.0,21.0,8.0,3.0,12.0,20.0
0.382,0.286,0.7,10.0,27.0,16.0,8.0,11.0,14.0,24.0
0.475,0.353,0.68,9.0,29.0,28.0,7.0,3.0,14.0,27.0
0.477,0.389,0.824,8.0,28.0,26.0,3.0,0.0,13.0,18.0
0.379,0.056,0.737,16.0,30.0,12.0,14.0,5.0,16.0,21.0
0.511,0.4,0.737,13.0,21.0,20.0,9.0,2.0,13.0,21.0
0.341,0.192,0.724,9.0,39.0,16.0,11.0,4.0,21.0,23.0
0.364,0.231,0.682,17.0,32.0,17.0,4.0,5.0,24.0,24.0
0.376,0.152,0.73,27.0,30.0,24.0,10.0,1.0,11.0,22.0
0.397,0.391,0.783,10.0,34.0,17.0,8.0,3.0,15.0,22.0
0.378,0.071,0.455,19.0,30.0,20.0,9.0,2.0,13.0,22.0
0.484,0.5,0.762,17.0,23.0,30.0,8.0,5.0,17.0,16.0
0.519,0.472,0.8,7.0,26.0,26.0,4.0,6.0,10.0,16.0
0.468,0.296,0.714,15.0,27.0,24.0,7.0,3.0,11.0,22.0
