fg_pct_away,fg3_pct_away,ft_pct_away,oreb_away,dreb_away,ast_away,stl_away,blk_away,tov_away,pf_away
0.398,0.324,0.947,10.0,25.0,13.0,8.0,0.0,15.0,24.0
0.547,0.526,0.75,6.0,39.0,23.0,7.0,5.0,23.0,13.0
0.466,0.4,0.841,6.0,32.0,23.0,8.0,10.0,17.0,25.0
0.393,0.1,0.5,11.0,27.0,18.0,6.0,3.0,14.0,21.0
0.481,0.4,0.824,11.0,30.0,26.0,9.0,5.0,14.0,31.0
0.494,0.471,0.773,3.0,32.0,21.0,14.0,6.0,14.0,26.0
0.402,0.25,0.792,10.0,33.0,17.0,8.0,3.0,11.0,20.0
0.381,0.0,0.889,14.0,27.0,16.0,12.0,8.0,15.0,22.0
0.435,0.333,0.846,12.0,31.0,22.0,9.0,7.0,26.0,26.0
0.461,0.348,0.842,9.0,28.0,24.0,9.0,4.0,9.0,21.0
0.403,0.2,0.786,9.0,26.0,12.0,7.0,3.0,11.0,20.0
0.414,0.25,0.815,9.0,31.0,21.0,13.0,4.0,12.0,21.0
0.467,0.385,0.683,7.0,39.0,18.0,12.0,3.0,14.0,23.0
0.443,0.583,0.643,15.0,28.0,22.0,13.0,1.0,16.0,26.0
0.473,0.344,0.857,9.0,42.0,17.0,4.0,9.0,25.0,18.0
0.443,0.318,0.933,6.0,30.0,20.0,14.0,4.0,12.0,12.0
0.341,0.148,0.75,9.0,34.0,17.0,7.0,5.0,16.0,25.0
0.296,0.174,0.676,7.0,39.0,7.0,12.0,8.0,17.0,30.0
0.44,0.31,0.5,8.0,34.0,21.0,12.0,4.0,18.0,23.0
0.423,0.321,0.833,14.0,27.0,21.0,5.0,5.0,12.0,14.0
0.565,0.429,0.839,5.0,29.0,27.0,9.0,3.0,10.0,20.0
0.483,0.3,0.867,5.0,30.0,19.0,11.0,5.0,9.0,20.0
0.447,0.333,0.818,9.0,25.0,28.0,10.0,3.0,16.0,24.0
0.384,0.167,0.786,11.0,35.0,19.0,10.0,1.0,17.0,22.0
0.451,0.3,0.583,11.0,16.0,21.0,7.0,0.0,15.0,31.0
0.392,0.182,0.692,13.0,24.0,19.0,3.0,10.0,17.0,20.0
0.478,0.333,0.833,17.0,23.0,26.0,6.0,7.0,14.0,21.0
0.409,0.171,0.889,10.0,28.0,18.0,10.0,2.0,17.0,23.0
0.541,0.382,0.923,9.0,33.0,29.0,3.0,1.0,14.0,23.0
0.475,0.321,0.88,8.0,31.0,22.0,10.0,2.0,16.0,22.0
0.533,0.409,0.9,11.0,31.0,24.0,11.0,9.0,15.0,25.0
0.383,0.227,0.7,14.0,25.0,17.0,12.0,4.0,16.0,20.0
0.514,0.278,0.714,6.0,26.0,28.0,13.0,0.0,20.0,21.0
0.515,0.469,0.8,12.0,42.0,21.0,3.0,4.0,12.0,17.0
0.527,0.5,0.769,12.0,26.0,25.0,5.0,4.0,15.0,19.0
0.4,0.438,0.677,15.0,21.0,25.0,8.0,1.0,20.0,25.0
0.427,0.27,0.792,14.0,25.0,23.0,4.0,2.0,14.0,10.0
0.434,0.429,0.656,12.0,30.0,23.0,9.0,6.0,13.0,25.0
0.462,0.429,0.737,11.0,37.0,25.0,6.0,6.0,17.0,28.0
0.444,0.375,0.8,12.0,27.0,28.0,12.0,2.0,13.0,24.0
0.448,0.429,0.824,10.0,28.0,13.0,5.0,5.0,15.0,16.0
0.493,0.385,0.725,10.0,29.0,15.0,8.0,6.0,14.0,25.0
0.533,0.522,0.679,9.0,38.0,26.0,7.0,3.0,22.0,17.0
0.4,0.278,0.759,8.0,31.0,12.0,6.0,4.0,15.0,21.0
0.505,0.5,0.714,11.0,25.0,28.0,7.0,7.0,8.0,16.0
0.392,0.077,0.714,14.0,35.0,11.0,4.0,2.0,18.0,26.0
0.395,0.125,0.733,11.0,24.0,18.0,8.0,4.0,13.0,21.0
0.389,0.136,0.947,13.0,31.0,19.0,11.0,9.0,14.0,22.0
0.373,0.357,0.654,21.0,28.0,11.0,7.0,9.0,20.0,21.0
0.436,0.424,0.765,15.0,48.0,26.0,5.0,8.0,10.0,22.0
0.577,0.44,0.65,7.0,31.0,25.0,6.0,1.0,12.0,21.0
0.426,0.333,0.5,19.0,30.0,21.0,10.0,4.0,16.0,11.0
0.5,0.514,0.833,11.0,34.0,25.0,10.0,2.0,19.0,20.0
0.388,0.345,0.679,14.0,33.0,17.0,9.0,4.0,16.0,12.0
0.506,0.565,0.571,10.0,30.0,26.0,9.0,6.0,19.0,21.0
0.463,0.444,0.778,12.0,32.0,17.0,7.0,5.0,9.0,16.0
0.52,0.357,0.739,11.0,32.0,34.0,13.0,5.0,8.0,19.0
0.469,0.4,0.609,11.0,35.0,25.0,15.0,5.0,16.0,18.0
0.52,0.267,0.667,10.0,30.0,24.0,9.0,1.0,17.0,23.0
0.529,0.419,0.667,13.0,35.0,32.0,7.0,1.0,20.0,21.0
0.364,0.118,0.739,15.0,33.0,19.0,8.0,3.0,11.0,25.0
0.427,0.583,0.783,9.0,28.0,23.0,14.0,3.0,18.0,25.0
0.275,0.2,0.625,15.0,31.0,16.0,8.0,7.0,16.0,25.0
0.432,0.417,0.826,9.0,28.0,16.0,8.0,8.0,11.0,21.0
0.5,0.348,0.8,7.0,31.0,27.0,7.0,11.0,17.0,20.0
0.37,0.222,0.762,12.0,29.0,13.0,11.0,5.0,17.0,20.0
0.453,0.3,0.783,13.0,25.0,16.0,5.0,2.0,16.0,17.0
0.427,0.216,0.724,14.0,35.0,20.0,12.0,9.0,10.0,21.0
0.578,0.515,0.875,7.0,33.0,28.0,8.0,3.0,16.0,20.0
0.483,0.464,0.737,13.0,27.0,25.0,7.0,7.0,13.0,29.0
0.449,0.289,0.63,7.0,39.0,23.0,11.0,4.0,15.0,23.0
0.435,0.39,0.813,10.0,25.0,22.0,4.0,9.0,15.0,23.0
0.37,0.333,0.611,12.0,24.0,8.0,7.0,5.0,16.0,24.0
0.469,0.379,0.708,5.0,38.0,29.0,9.0,4.0,19.0,25.0
0.45,0.407,0.929,4.0,41.0,25.0,3.0,4.0,17.0,21.0
0.43,0.314,0.95,11.0,33.0,18.0,7.0,5.0,11.0,17.0
0.481,0.385,0.688,11.0,33.0,22.0,7.0,5.0,18.0,25.0
0.489,0.217,0.941,15.0,29.0,21.0,7.0,7.0,15.0,13.0
0.5,0.591,0.842,9.0,31.0,34.0,5.0,7.0,19.0,27.0
0.493,0.375,0.789,0.0,35.0,23.0,7.0,4.0,17.0,24.0
0.432,0.229,0.733,6.0,31.0,21.0,8.0,3.0,17.0,14.0
0.355,0.125,0.828,10.0,33.0,10.0,5.0,8.0,16.0,20.0
0.487,0.417,0.857,6.0,25.0,23.0,1.0,3.0,13.0,11.0
0.5,0.48,0.923,5.0,20.0,23.0,8.0,7.0,11.0,22.0
0.423,0.455,0.583,11.0,32.0,18.0,6.0,4.0,18.0,23.0
0.547,0.231,0.792,13.0,28.0,22.0,6.0,1.0,17.0,17.0
0.353,0.3,0.75,7.0,31.0,11.0,6.0,5.0,15.0,15.0
0.449,0.1,0.636,11.0,23.0,19.0,10.0,7.0,12.0,18.0
0.349,0.194,0.926,16.0,36.0,15.0,5.0,8.0,18.0,25.0
0.385,0.359,0.792,18.0,32.0,22.0,8.0,3.0,16.0,28.0
0.488,0.625,0.68,9.0,40.0,29.0,5.0,5.0,19.0,18.0
0.419,0.364,0.821,11.0,35.0,18.0,6.0,4.0,13.0,18.0
0.43,0.444,0.7,8.0,32.0,19.0,5.0,3.0,14.0,23.0
0.514,0.167,0.389,12.0,30.0,18.0,3.0,2.0,17.0,21.0
0.391,0.308,0.786,14.0,28.0,10.0,10.0,5.0,13.0,18.0
0.404,0.378,0.84,18.0,35.0,25.0,10.0,8.0,20.0,26.0
0.462,0.355,0.706,12.0,30.0,19.0,1.0,3.0,9.0,18.0
0.441,0.296,0.864,12.0,27.0,22.0,5.0,4.0,12.0,18.0
0.43,0.364,0.731,14.0,45.0,30.0,9.0,3.0,15.0,14.0
0.361,0.333,0.833,9.0,31.0,24.0,6.0,4.0,13.0,18.0
0.541,0.5,0.792,10.0,27.0,27.0,10.0,7.0,15.0,17.0
0.455,0.5,0.7,6.0,37.0,23.0,9.0,6.0,19.0,24.0
0.523,0.353,0.652,8.0,30.0,21.0,7.0,3.0,13.0,26.0
0.462,0.462,0.71,14.0,34.0,29.0,8.0,6.0,15.0,21.0
0.471,0.364,0.778,4.0,36.0,22.0,4.0,6.0,14.0,22.0
0.41,0.357,0.8,18.0,25.0,24.0,14.0,5.0,14.0,25.0
0.44,0.368,0.758,7.0,28.0,18.0,14.0,8.0,16.0,23.0
0.436,0.394,0.692,4.0,32.0,22.0,8.0,3.0,12.0,15.0
0.466,0.4,0.85,19.0,22.0,23.0,12.0,4.0,11.0,18.0
0.419,0.31,0.85,10.0,31.0,21.0,13.0,3.0,10.0,14.0
0.461,0.571,0.733,10.0,36.0,20.0,13.0,7.0,21.0,27.0
0.337,0.233,0.929,8.0,25.0,10.0,7.0,5.0,12.0,20.0
0.348,0.25,0.767,15.0,32.0,16.0,8.0,9.0,17.0,19.0
0.487,0.333,0.707,14.0,33.0,20.0,4.0,2.0,16.0,24.0
0.471,0.529,0.75,11.0,29.0,25.0,8.0,1.0,16.0,18.0
0.453,0.353,0.667,11.0,34.0,13.0,7.0,6.0,10.0,15.0
0.438,0.4,0.655,8.0,35.0,28.0,4.0,3.0,18.0,20.0
0.415,0.278,0.786,9.0,26.0,24.0,6.0,5.0,10.0,19.0
0.512,0.419,0.778,9.0,20.0,26.0,6.0,2.0,19.0,17.0
0.352,0.375,0.75,8.0,26.0,16.0,9.0,1.0,16.0,21.0
0.45,0.2,0.842,14.0,41.0,22.0,7.0,7.0,16.0,17.0
0.5,0.4,0.714,12.0,33.0,24.0,5.0,13.0,7.0,16.0
0.464,0.471,0.731,8.0,29.0,18.0,13.0,6.0,9.0,15.0
0.42,0.29,1.0,9.0,37.0,25.0,6.0,2.0,14.0,23.0
0.538,0.294,0.941,10.0,29.0,14.0,5.0,3.0,7.0,17.0
0.506,0.476,0.708,9.0,37.0,28.0,3.0,4.0,15.0,19.0
0.469,0.259,0.85,10.0,27.0,21.0,7.0,3.0,14.0,26.0
0.408,0.438,0.52,11.0,29.0,19.0,14.0,4.0,19.0,21.0
0.517,0.35,0.654,13.0,38.0,28.0,15.0,4.0,19.0,22.0
0.554,0.25,0.636,8.0,33.0,28.0,8.0,5.0,9.0,22.0
0.413,0.273,0.688,7.0,21.0,25.0,11.0,2.0,12.0,21.0
0.561,0.542,0.714,11.0,40.0,37.0,6.0,10.0,14.0,25.0
0.566,0.5,0.75,4.0,18.0,31.0,12.0,3.0,13.0,19.0
0.413,0.333,0.733,19.0,30.0,21.0,7.0,2.0,15.0,28.0
0.354,0.258,0.813,17.0,30.0,18.0,7.0,1.0,5.0,22.0
0.432,0.211,0.885,17.0,30.0,13.0,6.0,6.0,12.0,23.0
0.464,0.444,0.8,12.0,35.0,30.0,8.0,6.0,14.0,21.0
0.461,0.333,0.867,7.0,23.0,18.0,11.0,1.0,9.0,25.0
0.512,0.367,0.696,8.0,32.0,25.0,14.0,3.0,14.0,27.0
0.389,0.303,0.9,11.0,36.0,17.0,6.0,0.0,10.0,23.0
0.468,0.412,0.8,11.0,29.0,21.0,9.0,2.0,15.0,22.0
0.451,0.381,0.727,12.0,29.0,19.0,8.0,7.0,19.0,22.0
0.457,0.235,0.947,17.0,25.0,30.0,10.0,6.0,18.0,16.0
0.355,0.333,0.87,8.0,34.0,18.0,3.0,3.0,14.0,24.0
0.488,0.37,0.875,11.0,26.0,22.0,7.0,1.0,12.0,24.0
0.522,0.486,0.696,9.0,33.0,32.0,6.0,2.0,18.0,20.0
0.351,0.235,0.75,12.0,34.0,14.0,4.0,3.0,12.0,22.0
0.448,0.278,0.923,7.0,41.0,20.0,3.0,7.0,11.0,14.0
0.388,0.333,0.816,9.0,38.0,18.0,10.0,4.0,14.0,30.0
0.381,0.348,0.591,16.0,28.0,18.0,8.0,3.0,14.0,20.0
0.459,0.389,0.611,13.0,22.0,29.0,8.0,3.0,11.0,21.0
0.383,0.258,0.889,11.0,37.0,19.0,11.0,5.0,17.0,14.0
0.434,0.231,0.692,5.0,31.0,27.0,5.0,6.0,15.0,17.0
0.398,0.25,0.818,11.0,31.0,13.0,10.0,9.0,14.0,19.0
0.403,0.154,0.929,6.0,28.0,24.0,11.0,8.0,20.0,26.0
0.486,0.286,0.839,6.0,35.0,19.0,6.0,3.0,18.0,14.0
0.442,0.32,0.917,11.0,32.0,11.0,10.0,0.0,16.0,18.0
0.446,0.294,0.882,10.0,19.0,22.0,13.0,1.0,14.0,22.0
0.438,0.385,0.741,20.0,29.0,15.0,12.0,2.0,19.0,18.0
0.449,0.353,0.875,9.0,28.0,28.0,5.0,3.0,13.0,27.0
0.565,0.476,0.84,7.0,33.0,38.0,7.0,3.0,10.0,18.0
0.48,0.379,0.657,5.0,39.0,25.0,6.0,2.0,11.0,21.0
0.434,0.25,0.789,8.0,36.0,17.0,9.0,1.0,13.0,19.0
0.389,0.294,0.923,14.0,28.0,19.0,9.0,1.0,11.0,19.0
0.533,0.476,0.645,8.0,40.0,23.0,8.0,4.0,12.0,19.0
0.467,0.41,1.0,7.0,27.0,24.0,6.0,6.0,14.0,15.0
0.461,0.273,0.84,3.0,41.0,15.0,5.0,7.0,12.0,22.0
0.448,0.514,0.762,15.0,36.0,31.0,3.0,6.0,11.0,19.0
0.506,0.438,0.818,7.0,37.0,23.0,10.0,7.0,14.0,20.0
0.482,0.563,0.789,10.0,40.0,30.0,6.0,10.0,15.0,18.0
0.519,0.417,0.813,4.0,30.0,28.0,8.0,4.0,16.0,24.0
0.415,0.2,0.88,16.0,32.0,16.0,7.0,8.0,14.0,27.0
0.461,0.267,0.857,6.0,33.0,16.0,8.0,2.0,15.0,20.0
0.506,0.278,0.725,12.0,34.0,22.0,11.0,8.0,20.0,20.0
0.5,0.25,0.727,13.0,30.0,26.0,9.0,0.0,27.0,28.0
0.435,0.25,0.65,13.0,22.0,23.0,8.0,2.0,10.0,17.0
0.46,0.353,0.864,11.0,37.0,28.0,6.0,5.0,9.0,17.0
0.42,0.4,0.579,12.0,27.0,17.0,5.0,7.0,17.0,28.0
0.419,0.345,0.8,16.0,26.0,28.0,10.0,4.0,12.0,25.0
0.376,0.324,0.714,9.0,39.0,18.0,3.0,5.0,16.0,18.0
0.455,0.381,0.667,12.0,16.0,24.0,11.0,4.0,15.0,24.0
0.38,0.364,0.762,14.0,29.0,23.0,7.0,2.0,14.0,26.0
0.482,0.207,0.75,10.0,37.0,21.0,11.0,8.0,16.0,21.0
0.443,0.364,0.682,11.0,31.0,27.0,4.0,2.0,13.0,16.0
0.342,0.158,0.76,13.0,33.0,10.0,2.0,3.0,12.0,21.0
0.424,0.421,0.773,9.0,26.0,29.0,5.0,10.0,8.0,25.0
0.425,0.316,0.875,10.0,24.0,19.0,13.0,2.0,19.0,23.0
0.446,0.27,0.76,13.0,31.0,27.0,5.0,2.0,11.0,20.0
0.392,0.133,0.625,12.0,27.0,7.0,8.0,3.0,18.0,18.0
0.512,0.308,0.739,13.0,27.0,24.0,5.0,1.0,16.0,21.0
0.527,0.538,0.778,8.0,33.0,26.0,13.0,4.0,14.0,20.0
0.488,0.348,0.793,13.0,36.0,28.0,11.0,13.0,23.0,21.0
0.452,0.368,0.84,6.0,40.0,27.0,6.0,4.0,14.0,20.0
0.405,0.273,0.824,13.0,27.0,22.0,13.0,3.0,20.0,14.0
0.397,0.238,0.92,7.0,26.0,16.0,7.0,2.0,14.0,19.0
0.456,0.333,1.0,5.0,32.0,24.0,8.0,5.0,9.0,24.0
0.416,0.5,0.581,14.0,42.0,19.0,9.0,3.0,12.0,20.0
0.33,0.148,0.842,8.0,29.0,20.0,4.0,2.0,8.0,17.0
0.408,0.19,0.844,15.0,30.0,16.0,3.0,5.0,12.0,27.0
0.526,0.476,0.762,6.0,37.0,24.0,5.0,6.0,11.0,19.0
0.505,0.412,0.688,9.0,38.0,33.0,4.0,4.0,10.0,16.0
0.44,0.368,0.696,12.0,31.0,18.0,4.0,0.0,13.0,22.0
0.402,0.263,0.88,11.0,25.0,15.0,7.0,5.0,10.0,26.0
0.446,0.37,0.563,9.0,35.0,23.0,6.0,5.0,15.0,22.0
0.553,0.533,0.857,10.0,37.0,36.0,8.0,5.0,10.0,17.0
0.433,0.276,0.828,11.0,32.0,20.0,12.0,4.0,14.0,23.0
0.364,0.222,0.824,8.0,35.0,17.0,9.0,7.0,16.0,21.0
0.5,0.325,0.813,7.0,25.0,32.0,7.0,4.0,9.0,12.0
0.4,0.5,0.692,10.0,24.0,19.0,10.0,2.0,13.0,14.0
0.511,0.308,0.833,15.0,27.0,16.0,7.0,2.0,22.0,24.0
0.423,0.438,0.792,13.0,26.0,21.0,6.0,4.0,17.0,17.0
0.566,0.6,0.778,8.0,34.0,29.0,7.0,8.0,12.0,19.0
0.352,0.294,0.75,18.0,22.0,23.0,8.0,5.0,18.0,26.0
0.425,0.294,0.923,12.0,27.0,22.0,8.0,2.0,17.0,20.0
0.5,0.2,0.839,8.0,33.0,27.0,8.0,6.0,15.0,16.0
0.506,0.333,0.774,3.0,34.0,19.0,12.0,11.0,11.0,14.0
0.438,0.333,0.75,9.0,45.0,26.0,10.0,1.0,14.0,21.0
0.4,0.269,0.75,16.0,28.0,22.0,7.0,2.0,9.0,35.0
0.446,0.348,0.786,9.0,26.0,19.0,10.0,6.0,14.0,26.0
0.436,0.404,0.72,8.0,38.0,22.0,10.0,8.0,13.0,26.0
0.455,0.375,0.76,7.0,25.0,19.0,1.0,9.0,18.0,14.0
0.494,0.333,0.846,12.0,35.0,27.0,8.0,7.0,13.0,20.0
0.47,0.375,0.655,6.0,42.0,18.0,10.0,7.0,10.0,25.0
0.47,0.333,0.886,12.0,27.0,23.0,9.0,5.0,10.0,21.0
0.451,0.242,0.769,8.0,34.0,24.0,2.0,2.0,17.0,25.0
0.458,0.421,0.769,9.0,37.0,26.0,6.0,5.0,17.0,25.0
0.488,0.444,1.0,12.0,32.0,28.0,7.0,2.0,8.0,21.0
0.463,0.379,0.565,9.0,24.0,26.0,8.0,7.0,7.0,17.0
0.5,0.3,0.833,11.0,32.0,21.0,10.0,2.0,18.0,24.0
0.5,0.326,0.714,8.0,40.0,32.0,3.0,8.0,11.0,24.0
0.55,0.44,0.737,11.0,17.0,30.0,9.0,3.0,12.0,22.0
0.453,0.412,0.68,8.0,46.0,25.0,4.0,8.0,13.0,26.0
0.489,0.436,0.85,13.0,28.0,26.0,7.0,5.0,9.0,18.0
0.412,0.25,0.848,11.0,45.0,26.0,11.0,7.0,16.0,22.0
0.458,0.273,0.818,16.0,31.0,18.0,12.0,6.0,14.0,26.0
0.4,0.368,0.708,8.0,27.0,15.0,5.0,7.0,15.0,20.0
0.511,0.405,0.833,10.0,24.0,27.0,8.0,6.0,12.0,17.0
0.58,0.467,0.643,16.0,36.0,37.0,9.0,2.0,14.0,23.0
0.349,0.273,0.765,11.0,33.0,18.0,2.0,3.0,12.0,11.0
0.456,0.353,0.696,14.0,30.0,24.0,5.0,2.0,14.0,21.0
0.495,0.484,0.714,13.0,26.0,35.0,10.0,4.0,13.0,20.0
0.452,0.6,0.75,15.0,32.0,16.0,11.0,1.0,14.0,17.0
0.403,0.313,0.591,12.0,28.0,15.0,3.0,2.0,21.0,21.0
0.429,0.438,0.947,14.0,32.0,21.0,5.0,3.0,8.0,15.0
0.426,0.25,0.824,12.0,29.0,16.0,5.0,5.0,21.0,23.0
0.468,0.421,0.647,10.0,36.0,24.0,6.0,9.0,15.0,16.0
0.477,0.365,0.762,9.0,37.0,21.0,6.0,4.0,14.0,20.0
0.478,0.5,0.85,5.0,31.0,23.0,6.0,8.0,16.0,17.0
0.386,0.25,0.895,16.0,32.0,17.0,8.0,6.0,7.0,17.0
0.451,0.273,0.724,15.0,32.0,29.0,9.0,1.0,7.0,20.0
0.372,0.5,0.739,21.0,26.0,15.0,9.0,4.0,17.0,25.0
0.456,0.353,0.619,6.0,35.0,25.0,7.0,5.0,10.0,26.0
0.488,0.405,0.889,6.0,34.0,32.0,10.0,5.0,12.0,16.0
0.417,0.5,0.611,15.0,30.0,24.0,11.0,1.0,19.0,22.0
0.424,0.375,1.0,13.0,35.0,21.0,10.0,11.0,17.0,24.0
0.402,0.345,0.81,7.0,38.0,23.0,10.0,3.0,16.0,22.0
0.377,0.25,0.741,12.0,23.0,10.0,9.0,7.0,18.0,18.0
0.52,0.436,0.762,13.0,41.0,33.0,14.0,7.0,17.0,18.0
0.41,0.143,0.742,19.0,34.0,17.0,6.0,4.0,12.0,22.0
0.449,0.333,0.842,8.0,25.0,22.0,5.0,8.0,19.0,25.0
0.486,0.44,0.88,9.0,27.0,18.0,9.0,5.0,22.0,26.0
0.372,0.429,0.739,10.0,25.0,19.0,8.0,3.0,17.0,29.0
0.378,0.2,0.704,15.0,35.0,10.0,8.0,7.0,20.0,25.0
0.41,0.304,0.667,13.0,24.0,21.0,4.0,3.0,15.0,27.0
0.448,0.6,0.667,14.0,31.0,21.0,6.0,8.0,20.0,35.0
0.447,0.37,0.737,19.0,24.0,18.0,6.0,6.0,14.0,16.0
0.449,0.368,0.885,17.0,26.0,19.0,10.0,6.0,16.0,24.0
0.44,0.29,0.889,7.0,34.0,26.0,8.0,9.0,8.0,17.0
0.488,0.385,0.724,15.0,29.0,20.0,7.0,0.0,17.0,21.0
0.463,0.467,0.9,12.0,27.0,25.0,6.0,5.0,16.0,26.0
0.468,0.308,0.643,7.0,28.0,17.0,12.0,3.0,13.0,27.0
0.443,0.344,0.818,4.0,43.0,18.0,6.0,5.0,18.0,14.0
0.467,0.5,0.792,7.0,31.0,23.0,10.0,4.0,12.0,15.0
0.556,0.429,0.75,8.0,30.0,25.0,7.0,5.0,10.0,21.0
0.442,0.286,0.731,15.0,28.0,16.0,12.0,2.0,18.0,21.0
0.382,0.0,0.69,19.0,29.0,14.0,5.0,3.0,10.0,21.0
0.419,0.424,0.731,13.0,34.0,16.0,9.0,6.0,15.0,21.0
0.413,0.2,0.75,12.0,30.0,20.0,9.0,2.0,17.0,25.0
0.419,0.182,0.731,11.0,31.0,19.0,6.0,2.0,17.0,21.0
0.457,0.364,0.704,6.0,27.0,19.0,8.0,6.0,10.0,28.0
0.369,0.212,0.839,13.0,34.0,15.0,6.0,3.0,14.0,27.0
0.406,0.0,0.684,19.0,27.0,10.0,8.0,1.0,13.0,19.0
0.395,0.167,0.686,12.0,23.0,18.0,8.0,5.0,15.0,23.0
0.449,0.378,0.933,10.0,26.0,20.0,8.0,2.0,6.0,20.0
0.444,0.375,0.474,11.0,27.0,32.0,5.0,6.0,17.0,22.0
0.448,0.393,0.9,8.0,35.0,26.0,9.0,3.0,13.0,23.0
0.386,0.308,0.767,6.0,31.0,26.0,12.0,8.0,17.0,23.0
0.529,0.154,0.542,8.0,29.0,25.0,10.0,12.0,14.0,29.0
0.454,0.316,0.722,13.0,25.0,28.0,10.0,6.0,13.0,18.0
0.54,0.304,0.619,10.0,28.0,25.0,7.0,3.0,16.0,14.0
0.456,0.318,0.828,11.0,27.0,20.0,10.0,5.0,19.0,35.0
0.425,0.417,0.957,13.0,30.0,21.0,6.0,6.0,9.0,17.0
0.417,0.318,0.688,16.0,26.0,27.0,6.0,5.0,16.0,21.0
0.533,0.5,0.862,6.0,21.0,30.0,7.0,3.0,12.0,31.0
0.368,0.412,0.72,10.0,42.0,18.0,10.0,2.0,14.0,19.0
0.455,0.286,0.565,11.0,39.0,15.0,3.0,10.0,18.0,25.0
0.506,0.4,0.85,14.0,30.0,31.0,9.0,3.0,16.0,15.0
0.488,0.25,0.5,10.0,33.0,23.0,6.0,3.0,19.0,19.0
0.506,0.231,0.759,12.0,42.0,23.0,8.0,3.0,17.0,19.0
0.476,0.263,0.857,15.0,24.0,17.0,9.0,3.0,16.0,19.0
0.357,0.333,0.526,18.0,37.0,23.0,11.0,3.0,13.0,28.0
0.494,0.214,0.714,12.0,30.0,25.0,9.0,5.0,26.0,23.0
0.432,0.316,0.4,20.0,25.0,27.0,10.0,2.0,15.0,17.0
0.42,0.25,0.742,9.0,25.0,24.0,7.0,5.0,19.0,17.0
0.519,0.472,0.957,8.0,22.0,25.0,9.0,3.0,16.0,30.0
0.434,0.438,0.778,11.0,29.0,18.0,8.0,3.0,21.0,22.0
0.4,0.125,0.735,8.0,34.0,17.0,9.0,2.0,12.0,24.0
0.44,0.343,0.55,16.0,34.0,25.0,7.0,8.0,15.0,25.0
0.532,0.476,0.792,5.0,35.0,29.0,6.0,3.0,20.0,25.0
0.378,0.375,0.731,17.0,30.0,23.0,11.0,8.0,18.0,18.0
0.436,0.421,0.8,9.0,27.0,20.0,8.0,5.0,13.0,27.0
0.575,0.607,0.923,5.0,31.0,35.0,15.0,4.0,12.0,20.0
0.527,0.444,0.81,13.0,28.0,28.0,5.0,4.0,11.0,26.0
0.378,0.286,0.636,14.0,31.0,16.0,10.0,7.0,19.0,21.0
0.398,0.385,0.793,8.0,31.0,13.0,10.0,3.0,17.0,16.0
0.366,0.318,0.714,16.0,26.0,18.0,1.0,6.0,11.0,20.0
0.372,0.217,0.545,12.0,30.0,20.0,9.0,5.0,18.0,18.0
0.518,0.667,0.696,7.0,43.0,25.0,3.0,2.0,14.0,21.0
0.528,0.417,0.692,12.0,34.0,27.0,7.0,7.0,15.0,20.0
0.519,0.368,0.75,7.0,38.0,25.0,6.0,3.0,12.0,17.0
0.419,0.182,0.6,8.0,42.0,21.0,8.0,6.0,18.0,18.0
0.538,0.439,0.65,6.0,36.0,26.0,7.0,6.0,11.0,18.0
0.463,0.417,0.714,14.0,26.0,22.0,5.0,7.0,21.0,35.0
0.42,0.4,0.9,9.0,46.0,17.0,5.0,7.0,10.0,18.0
0.5,0.483,0.8,8.0,39.0,24.0,7.0,6.0,13.0,22.0
0.452,0.235,0.818,18.0,26.0,19.0,11.0,7.0,10.0,22.0
0.451,0.231,0.682,10.0,32.0,20.0,8.0,6.0,19.0,20.0
0.472,0.4,0.619,7.0,28.0,22.0,8.0,8.0,16.0,23.0
0.404,0.316,0.806,13.0,32.0,16.0,5.0,3.0,7.0,23.0
0.478,0.5,0.69,18.0,42.0,32.0,6.0,4.0,13.0,23.0
0.468,0.462,0.619,10.0,29.0,25.0,8.0,1.0,21.0,23.0
0.417,0.529,0.677,15.0,32.0,22.0,6.0,4.0,8.0,14.0
0.434,0.3,0.632,16.0,22.0,32.0,9.0,4.0,9.0,24.0
0.459,0.476,0.667,8.0,33.0,13.0,5.0,3.0,11.0,19.0
0.476,0.333,0.783,10.0,29.0,26.0,11.0,2.0,13.0,20.0
0.452,0.5,0.5,15.0,22.0,23.0,8.0,5.0,13.0,13.0
0.549,0.536,0.792,5.0,36.0,22.0,9.0,5.0,15.0,28.0
0.384,0.176,0.818,8.0,33.0,23.0,12.0,3.0,17.0,19.0
0.367,0.368,0.742,15.0,34.0,17.0,6.0,4.0,17.0,23.0
0.451,0.476,0.824,8.0,40.0,19.0,8.0,7.0,16.0,18.0
0.545,0.286,0.857,9.0,29.0,17.0,4.0,4.0,15.0,18.0
0.425,0.3,0.789,8.0,32.0,19.0,5.0,5.0,8.0,17.0
0.448,0.286,0.679,11.0,32.0,16.0,11.0,6.0,15.0,23.0
0.342,0.133,0.667,13.0,23.0,11.0,10.0,4.0,13.0,16.0
0.414,0.222,0.789,16.0,26.0,15.0,9.0,3.0,15.0,20.0
0.446,0.375,0.767,13.0,35.0,19.0,12.0,4.0,16.0,23.0
0.43,0.5,0.731,11.0,35.0,24.0,13.0,2.0,22.0,29.0
0.42,0.281,0.545,8.0,29.0,22.0,12.0,3.0,13.0,15.0
